 ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
Drum,What is the second biggest factor affecting the sound produced by a drum?,tension,medium,easy,S10_set2_a4
Drum,What is the second biggest factor affecting the sound produced by a drum?,the tension at which the drum head is held against the shell of the drum.,medium,easy,S10_set2_a4
Drum,By what name are drums classified as under the percussion group?,membranophone,medium,medium,S10_set2_a4
Drum,By what name are drums classified as under the percussion group?,membranous,medium,medium,S10_set2_a4
Drum,How do rock and roll drummers like their drumheads?,rock and roll drummer may prefer drums that sound loud and deep,hard,hard,S10_set2_a4
Drum,How do rock and roll drummers like their drumheads?,drums that sound loud and deep,hard,hard,S10_set2_a4
Drum,Whare is the name for drums that have a S10_set of wires held across some of all of the drum heads?,snares,hard,medium,S10_set2_a4
Drum,Had the drums been used in Sri Lanka since Before Christ?,yes,hard,too hard,S10_set2_a4
Drum,Had the drums been used in Sri Lanka since Before Christ?,yes,hard,too hard,S10_set2_a4
Drum,Is the drum a member of the percussion group?,yes,easy,easy,S10_set2_a4
Drum,Is the drum a member of the percussion group?,yes,easy,easy,S10_set2_a4
Drum,Are drums often used in music therapy?,yes,easy,easy,S10_set2_a4
Drum,Are drums often used in music therapy?,yes,easy,too easy,S10_set2_a4
Drum,Do drums consist of at least eight membranes?,no,easy,easy,S10_set2_a4
Drum,Do drums consist of at least eight membranes?,no,easy,easy,S10_set2_a4
Drum,What has the most effect on how a drum sounds?,the drumhead,medium,medium,S10_set2_a4
Drum,What has the most effect on how a drum sounds?,the drumhead,medium,medium,S10_set2_a4
Drum,Who constructed a kit using diatonic and chromatically tuned drums?,Terry Bozzio,medium,medium,S10_set2_a4
Drum,Who constructed a kit using diatonic and chromatically tuned drums?,Terry Bozzio,medium,medium,S10_set2_a4
Drum,Drums are usually played by what?,"the hands, or by one or two sticks",medium,medium,S10_set2_a4
Drum,Drums are usually played by what?,the hands,medium,medium,S10_set2_a4
Drum,Has the design of drums changed recently?,no,hard,medium,S10_set2_a4
Drum,Has the design of drums changed recently?,no,hard,easy,S10_set2_a4
Drum,Can some cylindrical shell drums have no drum heads?,no,hard,hard,S10_set2_a4
Drum,Can some cylindrical shell drums have no drum heads?,no,hard,hard,S10_set2_a4
Drum,Does every drumhead make the same sound?,no,hard,easy,S10_set2_a4
Drum,Does every drumhead make the same sound?,no,hard,easy,S10_set2_a4
Drum,Aren't drums often used in music therapy?,"Yes, drums are often used in music therapy.",NULL,easy,S10_set2_a4
Drum,Aren't drums usually played by the hands?,Yes.,NULL,easy,S10_set2_a4
Drum,Are drums usually played by the hands?,Yes,NULL,easy,S10_set2_a4
Drum,Do many such drums have six to ten tension rods?,Yes.,NULL,easy,S10_set2_a4
Drum,"Do drums consist of at least one membrane, called a drumhead or drum skin, that is stretched over a shell and struck, either directly with parts of a player's body, or with some sort of implement such as a drumstick, to produce sound?",yes,NULL,easy,S10_set2_a4
Drum,"Have other techniques been used to cause drums to make sound, such as the ``Thumb roll''?",Yes,NULL,easy,S10_set2_a4
Eel,Is the electric eel a true eel?,No,easy,easy,S10_set1_a8
Eel,Is the electric eel a true eel?,"No, the electric eel is not a true eel.",easy,hard,S10_set1_a8
Eel,Are most eels predators?,Yes,easy,easy,S10_set1_a8
Eel,Are most eels predators?,"Yes, most eels are predators.",easy,easy,S10_set1_a8
Eel,Is eel blood toxic to humans?,Yes,easy,easy,S10_set1_a8
Eel,Is eel blood toxic to humans?,"Yes, eel blood is toxic to humans.",easy,easy,S10_set1_a8
Eel,How many species of true eels are there?,approximately 800 species,medium,medium,S10_set1_a8
Eel,How many species of true eels are there?,There are approximately 800 species of true eels.,medium,medium,S10_set1_a8
Eel,Where is smoked eel considered a delicacy?,"Northern Germany, The Netherlands, Denmark, Sweden",medium,medium,S10_set1_a8
Eel,Where is smoked eel considered a delicacy?,"Smoked eel is considered a delicacy in northern Germany, The Netherlands, Denmark and Sweden.",medium,medium,S10_set1_a8
Eel,How do eels begin life?,"As flat and transparent larvae, called leptocephali",medium,medium,S10_set1_a8
Eel,How do eels begin life?,"Eels begin life as flat and transparent larvae, called leptocephali.",medium,medium,S10_set1_a8
Eel,What types of fins do eels have?,"Dorsal, anal, caudal, tail fins",hard,hard,S10_set1_a8
Eel,What types of fins do eels have?,Eels have dorsal and anal fins fused with a tail fin. Some also have  pectoral fins.,hard,too hard,S10_set1_a8
Eel,What do leptocephali eat?,Marine snow,hard,hard,S10_set1_a8
Eel,What do leptocephali eat?,Leptocephali eat small particles called marine snow.,hard,hard,S10_set1_a8
Eel,Do all eels live in fresh water?,No,hard,hard,S10_set1_a8
Eel,Do all eels live in fresh water?,"No, not all eels live in fresh water.",hard,too hard,S10_set1_a8
Finnish_language,Is Finnish an official language of the European Union?,Yes,easy,easy,S10_set5_a5
Finnish_language,Is Finnish an official language of the European Union?,"Yes, Finnish is an official language of the European Union.",easy,easy,S10_set5_a5
Finnish_language,Are the dialects of Finnish divided into two groups?,Yes,easy,easy,S10_set5_a5
Finnish_language,Are the dialects of Finnish divided into two groups?,"Yes, the dialects of Finnish are divided into two groups.",easy,easy,S10_set5_a5
Finnish_language,Is Finnish threatened by English?,No,easy,easy,S10_set5_a5
Finnish_language,Is Finnish threatened by English?,"No, Finnish is not threatened by English.",easy,easy,S10_set5_a5
Finnish_language,When did Proto-Uralic language arrive in Finland?,Around 1900 BCE,medium,medium,S10_set5_a5
Finnish_language,When did Proto-Uralic language arrive in Finland?,Proto-Uralic language arrived in Finland around 1900 BCE.,medium,medium,S10_set5_a5
Finnish_language,What are characteristic features of Finnish?,Vowel harmony and an agglutinative morphology,medium,medium,S10_set5_a5
Finnish_language,What are characteristic features of Finnish?,Characteristic features of Finnish are vowel harmony and an agglutinative morphology.,medium,medium,S10_set5_a5
Finnish_language,Where is the Kven language spoken?,Norway,medium,medium,S10_set5_a5
Finnish_language,Where is the Kven language spoken?,The Kven language is spoken in Northern Norway.,medium,medium,S10_set5_a5
Finnish_language,For how long has the classification of dialects spoken outside of Finland been a controversial issue?,Since Finland's independence in 1917,hard,medium,S10_set5_a5
Finnish_language,For how long has the classification of dialects spoken outside of Finland been a controversial issue?,The classification of dialects spoken outside of Finland has been a controversial issue since Finland's independence in 1917.,hard,medium,S10_set5_a5
Finnish_language,Who wrote the first novel in Finnish?,Aleksis Kivi,hard,medium,S10_set5_a5
Finnish_language,Who wrote the first novel in Finnish?,The first novel in Finnish was published by Aleksis Kivi.,hard,hard,S10_set5_a5
Finnish_language,What book defined the official Finnish language?,The Dictionary of Contemporary Finnish,hard,medium,S10_set5_a5
Finnish_language,What book defined the official Finnish language?,The Dictionary of Contemporary Finnish defined the official Finnish language.,hard,hard,S10_set5_a5
Flute,What is the earliest extant transverse flute?,it dates from 433 BC,easy,medium,S10_set2_a5
Flute,What is the earliest extant transverse flute?,Chi,easy,easy,S10_set2_a5
Flute,When does a flute produce sound?,when a stream of air directed across a hole in the instrument creates a vibration of air at the hole,easy,medium,S10_set2_a5
Flute,When does a flute produce sound?,When a stream of air directed across a hole in the instrument creats a vibration of air at the hole.,easy,hard,S10_set2_a5
Flute,How can a flute's volume be increased?,a flute's volume can generally be increased by making its resonator and tone holes larger,medium,medium,S10_set2_a5
Flute,How can a flute's volume be increased?,A flute's volume can be increased by making its resonator and tone holes larger.,medium,medium,S10_set2_a5
Flute,Do open-ended flutes have brighter timbres?,yes,medium,medium,S10_set2_a5
Flute,Do open-ended flutes have brighter timbres?,Yes.,medium,medium,S10_set2_a5
Flute,Where was the oldest flute ever discovered found?,Germany,medium,too hard,S10_set2_a5
Flute,Where was the oldest flute ever discovered found?,Various parts of Germany.,medium,medium,S10_set2_a5
Flute,Are Western flutes simpler than Indian flutes?,no,hard,hard,S10_set2_a5
Flute,Are Western flutes simpler than Indian flutes?,Yes.,hard,hard,S10_set2_a5
Flute,Why is a police whistle very wide for its pitch?,A flute's volume can generally be increased by making its resonator and tone holes larger,hard,medium,S10_set2_a5
Flute,Why is a police whistle very wide for its pitch?,It's volume is high either because of its larger resonator or larger tone holes.,hard,medium,S10_set2_a5
Flute,What are the two main varieties of Indian flutes?,"The first, the Bansuri. The second, the Venu or Pullanguzhal",hard,hard,S10_set2_a5
Flute,What are the two main varieties of Indian flutes?,Bansuri and the Venu or Pullanguzhal.,hard,medium,S10_set2_a5
Flute,Has the flute been dated to prehistoric times?,yes,easy,easy,S10_set2_a5
Flute,Has the flute been dated to prehistoric times?,Yes,easy,easy,S10_set2_a5
Flute,Was the pan flute used in Greece?,yes,easy,easy,S10_set2_a5
Flute,Was the pan flute used in Greece?,Yes,easy,easy,S10_set2_a5
Flute,Can a flute be played with several different air sources?,yes,easy,easy,S10_set2_a5
Flute,Can a flute be played with several different air sources?,Yes,easy,easy,S10_set2_a5
Flute,When was the pan flute used in Greece?,the 7th century BC,medium,medium,S10_set2_a5
Flute,When was the pan flute used in Greece?,7th century BC,medium,medium,S10_set2_a5
Flute,When did concert flutes begin appearing in concert ensembles?,the 16th-century,medium,medium,S10_set2_a5
Flute,When did concert flutes begin appearing in concert ensembles?,,medium,,S10_set2_a5
Flute,How many main varieties of Indian flutes are currently used?,two,medium,medium,S10_set2_a5
Flute,How many main varieties of Indian flutes are currently used?,Two,medium,medium,S10_set2_a5
Flute,What material is a chi flute fashioned from?,lacquered bamboo,hard,hard,S10_set2_a5
Flute,What material is a chi flute fashioned from?,Lacquered bamboo,hard,medium,S10_set2_a5
Flute,How does a flute player change the pitch of the sound?,by opening and closing holes in the body of the instrument,hard,medium,S10_set2_a5
Flute,How does a flute player change the pitch of the sound?,Opening and closing holes in the body of the instrument,hard,medium,S10_set2_a5
Flute,What is the most basic form of the flute?,a flute can be an open tube which is blown like a bottle,hard,medium,S10_set2_a5
Flute,What is the most basic form of the flute?,Open tube which is blown like a bottle,hard,hard,S10_set2_a5
Giant_Panda,Has the dragon historically served as China's national emblem?,yes,easy,easy,S10_set1_a4
Giant_Panda,Has the dragon historically served as China's national emblem?,Yes,easy,easy,S10_set1_a4
Giant_Panda,Do pandas hibernate?,no,easy,easy,S10_set1_a4
Giant_Panda,Do pandas hibernate?,No,easy,easy,S10_set1_a4
Giant_Panda,Do giant pandas attack humans?,yes,easy,easy,S10_set1_a4
Giant_Panda,Do giant pandas attack humans?,Yes,easy,easy,S10_set1_a4
Giant_Panda,What family is the panda a part of?,Ursidae (bear),medium,medium,S10_set1_a4
Giant_Panda,What family is the panda a part of?,Ursidae,medium,medium,S10_set1_a4
Giant_Panda,How long does it take for the panda cubs skin to turn gray?,one to two weeks after birth,medium,medium,S10_set1_a4
Giant_Panda,How long does it take for the panda cubs skin to turn gray?,One to two weeks,medium,medium,S10_set1_a4
Giant_Panda,How many different names did Chinese writings give to the panda?,20,medium,hard,S10_set1_a4
Giant_Panda,How many different names did Chinese writings give to the panda?,20,medium,medium,S10_set1_a4
Giant_Panda,What foods do pandas eat?,bamboo,hard,medium,S10_set1_a4
Giant_Panda,What foods do pandas eat?,"bamboo, honeys, eggs, fish, yams, shrub leaves, oranges, and bananas",hard,medium,S10_set1_a4
Giant_Panda,What are the two subspecies of giant pandas?,Ailuropoda melanoleuca melanoleuca and  Ailuropoda melanoleuca qinlingensis ,hard,hard,S10_set1_a4
Giant_Panda,What are the two subspecies of giant pandas?,"Ailuropoda melanoleuca melanoleuca and The Qinling Panda, Ailuropoda melanoleuca qinlingensis",hard,hard,S10_set1_a4
Giant_Panda,What is panda diplomacy?,Loans of Giant Pandas to American and Japanese zoos,hard,hard,S10_set1_a4
Giant_Panda,What is panda diplomacy?,Loans of Giant Pandas to American and Japanese zoos,hard,hard,S10_set1_a4
Giant_Panda,Is the Giant Panda a mammal?,yes,easy,easy,S10_set1_a4
Giant_Panda,Is the Giant Panda a mammal?,Yes,easy,easy,S10_set1_a4
Giant_Panda,Is the Giant Panda a terrestrial animal?,yes,easy,easy,S10_set1_a4
Giant_Panda,Is the Giant Panda a terrestrial animal?,Yes,easy,easy,S10_set1_a4
Giant_Panda,Is the Giant Panda an endangered species?,yes,easy,easy,S10_set1_a4
Giant_Panda,Is the Giant Panda an endangered species?,Yes,easy,easy,S10_set1_a4
Giant_Panda,Where do Giant Pandas live?,a few mountain ranges in central china,medium,medium,S10_set1_a4
Giant_Panda,Where do Giant Pandas live?,"Sichuan province, Shaanxi and Gansu provinces",medium,medium,S10_set1_a4
Giant_Panda,When was the Giant Panda's genome sequenced?,2009,medium,medium,S10_set1_a4
Giant_Panda,When was the Giant Panda's genome sequenced?,2009,medium,medium,S10_set1_a4
Giant_Panda,How many subspecies of the Giant Panda are there?,Two,medium,medium,S10_set1_a4
Giant_Panda,How many subspecies of the Giant Panda are there?,Two,medium,medium,S10_set1_a4
Giant_Panda,Is the Giant Panda a carnivore?,Yes,hard,easy,S10_set1_a4
Giant_Panda,Why is the Giant Panda an endangered species?,threatened by habitat loss,hard,medium,S10_set1_a4
Giant_Panda,Why is the Giant Panda an endangered species?,It is threatened by continued habitat loss and by a very low birthrate,hard,hard,S10_set1_a4
Giant_Panda,Is the population of wild Giant  Pandas growing?,"according to some reports, yes",hard,hard,S10_set1_a4
Giant_Panda,Is the population of wild Giant  Pandas growing?,Yes but uncertain,hard,hard,S10_set1_a4
Guitar,Is an acoustic guitar dependent on an external device?,No,easy,easy,S10_set2_a7
Guitar,Is an acoustic guitar dependent on an external device?,No.,easy,easy,S10_set2_a7
